
*** ChampSim Multicore Out-of-Order Simulator ***

Warmup Instructions: 50000000
Simulation Instructions: 250000000
Number of CPUs: 1
LLC sets: 2048
LLC ways: 16
Off-chip DRAM Size: 4096 MB Channels: 1 Width: 64-bit Data Rate: 3200 MT/s

CPU 0 runs /home/wezelis2/ECE511_Project/ChampSim/dpc3_traces/638.imagick_s-10316B.champsimtrace.xz
CPU 0 Bimodal branch predictor
OFFSET CHANGED FROM -3 TO -4
OFFSET CHANGED FROM -4 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -4
OFFSET CHANGED FROM -4 TO -4
OFFSET CHANGED FROM -4 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -5
Heartbeat CPU 0 instructions: 20000002 cycles: 5721888 heartbeat IPC: 3.49547 cumulative IPC: 3.49535 (Simulation time: 0 hr 0 min 38 sec) 
OFFSET CHANGED FROM -5 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO 2
OFFSET CHANGED FROM 2 TO -5
OFFSET CHANGED FROM -5 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
Heartbeat CPU 0 instructions: 30000000 cycles: 8582721 heartbeat IPC: 3.49548 cumulative IPC: 3.49539 (Simulation time: 0 hr 0 min 56 sec) 
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -4
OFFSET CHANGED FROM -4 TO -2
OFFSET CHANGED FROM -2 TO -4
OFFSET CHANGED FROM -4 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
Heartbeat CPU 0 instructions: 40000001 cycles: 11443647 heartbeat IPC: 3.49537 cumulative IPC: 3.49539 (Simulation time: 0 hr 1 min 14 sec) 
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -4
OFFSET CHANGED FROM -4 TO -3
OFFSET CHANGED FROM -3 TO -5
OFFSET CHANGED FROM -5 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -5
OFFSET CHANGED FROM -5 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO 2
OFFSET CHANGED FROM 2 TO 2
OFFSET CHANGED FROM 2 TO -2
OFFSET CHANGED FROM -2 TO -4
OFFSET CHANGED FROM -4 TO -2
Heartbeat CPU 0 instructions: 50000000 cycles: 14304573 heartbeat IPC: 3.49537 cumulative IPC: 3.49539 (Simulation time: 0 hr 1 min 33 sec) 

Warmup complete CPU 0 instructions: 50000004 cycles: 14304574 (Simulation time: 0 hr 1 min 33 sec) 

OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -4
OFFSET CHANGED FROM -4 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
Heartbeat CPU 0 instructions: 60000003 cycles: 18514404 heartbeat IPC: 2.37539 cumulative IPC: 2.37539 (Simulation time: 0 hr 1 min 46 sec) 
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -4
OFFSET CHANGED FROM -4 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -4
OFFSET CHANGED FROM -4 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -4
OFFSET CHANGED FROM -4 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -4
Heartbeat CPU 0 instructions: 70000000 cycles: 22736572 heartbeat IPC: 2.36845 cumulative IPC: 2.37192 (Simulation time: 0 hr 2 min 0 sec) 
OFFSET CHANGED FROM -4 TO 1
OFFSET CHANGED FROM 1 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO 1
OFFSET CHANGED FROM 1 TO 1
OFFSET CHANGED FROM 1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
Heartbeat CPU 0 instructions: 80000001 cycles: 26943943 heartbeat IPC: 2.37678 cumulative IPC: 2.37354 (Simulation time: 0 hr 2 min 13 sec) 
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO 1
OFFSET CHANGED FROM 1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -4
Heartbeat CPU 0 instructions: 90000002 cycles: 31156040 heartbeat IPC: 2.37411 cumulative IPC: 2.37368 (Simulation time: 0 hr 2 min 25 sec) 
OFFSET CHANGED FROM -4 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -6
OFFSET CHANGED FROM -6 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -5
OFFSET CHANGED FROM -5 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
Heartbeat CPU 0 instructions: 100000003 cycles: 35377531 heartbeat IPC: 2.36883 cumulative IPC: 2.37271 (Simulation time: 0 hr 2 min 39 sec) 
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO 1
OFFSET CHANGED FROM 1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -4
OFFSET CHANGED FROM -4 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO 1
OFFSET CHANGED FROM 1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
Heartbeat CPU 0 instructions: 110000000 cycles: 39584171 heartbeat IPC: 2.37719 cumulative IPC: 2.37346 (Simulation time: 0 hr 2 min 52 sec) 
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -4
OFFSET CHANGED FROM -4 TO -4
OFFSET CHANGED FROM -4 TO -1
OFFSET CHANGED FROM -1 TO -2
Heartbeat CPU 0 instructions: 120000000 cycles: 43804344 heartbeat IPC: 2.36957 cumulative IPC: 2.3729 (Simulation time: 0 hr 3 min 5 sec) 
OFFSET CHANGED FROM -2 TO 2
OFFSET CHANGED FROM 2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO 1
OFFSET CHANGED FROM 1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -7
OFFSET CHANGED FROM -7 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
Heartbeat CPU 0 instructions: 130000003 cycles: 48007645 heartbeat IPC: 2.37908 cumulative IPC: 2.37367 (Simulation time: 0 hr 3 min 18 sec) 
OFFSET CHANGED FROM -2 TO -5
OFFSET CHANGED FROM -5 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
Heartbeat CPU 0 instructions: 140000001 cycles: 52227187 heartbeat IPC: 2.36993 cumulative IPC: 2.37325 (Simulation time: 0 hr 3 min 31 sec) 
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO 2
OFFSET CHANGED FROM 2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -4
OFFSET CHANGED FROM -4 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -5
OFFSET CHANGED FROM -5 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
Heartbeat CPU 0 instructions: 150000002 cycles: 56433068 heartbeat IPC: 2.37762 cumulative IPC: 2.37369 (Simulation time: 0 hr 3 min 45 sec) 
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO 1
OFFSET CHANGED FROM 1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO 1
Heartbeat CPU 0 instructions: 160000003 cycles: 60645108 heartbeat IPC: 2.37415 cumulative IPC: 2.37373 (Simulation time: 0 hr 3 min 58 sec) 
OFFSET CHANGED FROM 1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO 1
OFFSET CHANGED FROM 1 TO 1
OFFSET CHANGED FROM 1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -7
OFFSET CHANGED FROM -7 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
Heartbeat CPU 0 instructions: 170000000 cycles: 64851206 heartbeat IPC: 2.3775 cumulative IPC: 2.37405 (Simulation time: 0 hr 4 min 11 sec) 
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO 1
OFFSET CHANGED FROM 1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO 1
OFFSET CHANGED FROM 1 TO -1
Heartbeat CPU 0 instructions: 180000000 cycles: 69060791 heartbeat IPC: 2.37553 cumulative IPC: 2.37416 (Simulation time: 0 hr 4 min 25 sec) 
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO 1
OFFSET CHANGED FROM 1 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -3
OFFSET CHANGED FROM -3 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO 2
OFFSET CHANGED FROM 2 TO 1
OFFSET CHANGED FROM 1 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -6
OFFSET CHANGED FROM -6 TO -3
OFFSET CHANGED FROM -3 TO -4
OFFSET CHANGED FROM -4 TO -1
OFFSET CHANGED FROM -1 TO -2
OFFSET CHANGED FROM -2 TO -3
OFFSET CHANGED FROM -3 TO -3
OFFSET CHANGED FROM -3 TO -1
OFFSET CHANGED FROM -1 TO -1
OFFSET CHANGED FROM -1 TO -2
Heartbeat CPU 0 instructions: 190000002 cycles: 73257859 heartbeat IPC: 2.38262 cumulative IPC: 2.37476 (Simulation time: 0 hr 4 min 37 sec) 
OFFSET CHANGED FROM -2 TO -2
OFFSET CHANGED FROM -2 TO -1
OFFSET CHANGED FROM -1 TO 1
OFFSET CHANGED FROM 1 TO 1
